,code,Area,Pct_Remain,Pct_Leave,Region,ResidentAge30to44share,ResidentAge45to59share,ResidentAge60plusshare,median_hourly_pay2005,median_hourly_pay_growth,umemployment_rate_aps,EU_2001Migrantshare,NONEU_2001Migrantshare,Leave?,Result
201,E07000179,South Oxfordshire,54.98,45.02,South East,0.24337691515586482,0.20370861547102692,0.2029675164601991,13.08,0.2874617737003058,3.4,0.019252972197085532,0.0464708085000156,0,remain
202,E07000180,Vale of White Horse,56.7,43.3,South East,0.23010196580383474,0.20466673008899305,0.20331756423672673,13.2,0.14696969696969708,3.4,0.0247779497868145,0.04548245651967101,0,remain
203,E07000181,West Oxfordshire,53.66,46.34,South East,0.2384358009201171,0.2023943956503555,0.20972396486825595,11.8,0.2661016949152541,4.0,0.01525512337933919,0.03731702216645755,0,remain
204,E07000187,Mendip,51.07,48.93,South West,0.21733144634106422,0.2098412423340939,0.22408033195659918,9.75,0.29230769230769227,3.5,0.01430648220354485,0.026600814487479422,0,remain
205,E07000188,Sedgemoor,38.8,61.2,South West,0.2102737979429737,0.20842266317847394,0.24701315627921913,10.0,0.14800000000000005,2.7,0.00767843144662404,0.01799189656312275,1,leave
206,E07000189,South Somerset,42.75,57.25,South West,0.2066450728295213,0.2042737250693851,0.2504421437513662,9.58,0.18789144050104392,3.7,0.010379614357914539,0.025091243897753843,1,leave
207,E07000190,Taunton Deane,47.08,52.92,South West,0.210314861337843,0.19906352945776595,0.24208447785413348,9.48,0.28797468354430383,4.7,0.010870096481881543,0.03053793292212045,1,leave
209,E07000192,Cannock Chase,31.14,68.86,West Midlands,0.23836919002236068,0.19509150511256323,0.18565877168226125,9.88,0.2651821862348177,4.8,0.0048846145496385385,0.01099581008618631,1,leave
210,E07000193,East Staffordshire,36.79,63.21,West Midlands,0.23143490411486942,0.19435289582731038,0.20778645080466415,10.21,0.11165523996082259,2.4,0.006948058205647104,0.03397899200154187,1,leave
211,E07000194,Lichfield,41.19,58.81,West Midlands,0.21644928779818087,0.2296314570104685,0.21571992448944569,11.76,0.27295918367346944,3.7,0.006457010468508667,0.0167217264458555,1,leave
212,E07000195,Newcastle-under-Lyme,36.96,63.04,West Midlands,0.21451282471523395,0.19834466934360404,0.2215520773580267,9.83,0.2706002034587996,2.4,0.007522740309759895,0.019372285503564696,1,leave
213,E07000196,South Staffordshire,35.15,64.85,West Midlands,0.22275628918939336,0.22458827528896275,0.21879013371609882,10.54,0.3140417457305504,8.4,0.005071013069426607,0.013201631789680441,1,leave
214,E07000197,Stafford,44.01,55.99,West Midlands,0.2190685340183973,0.2160023203778901,0.224960636446507,10.83,0.2132963988919668,3.1,0.009148918538161929,0.023941327587635702,1,leave
215,E07000198,Staffordshire Moorlands,35.27,64.73,West Midlands,0.21324175300828668,0.2252854829662712,0.23271491919694356,10.4,0.2461538461538462,4.2,0.0045825439998306685,0.009789499306797617,1,leave
216,E07000199,Tamworth,32.53,67.47,West Midlands,0.23411734714414137,0.20412982517341777,0.15572043847526532,10.21,0.09990205680705186,6.4,0.005903583743677127,0.013095222122338357,1,leave
217,E07000200,Babergh,45.81,54.19,East,0.20610824217299098,0.22027054552425684,0.23902181857394472,10.05,0.32935323383084564,5.6,0.010376103808964665,0.023412132612837134,1,leave
218,E07000201,Forest Heath,35.03,64.97,East,0.2346243920014412,0.1686723112952621,0.19279409115474688,8.0,0.26875000000000004,3.9,0.0159971176364619,0.20536840208971358,1,leave
219,E07000202,Ipswich,41.74,58.26,East,0.21654750617157403,0.1738803611545328,0.21212276520684384,8.88,0.36148648648648635,6.4,0.012565239303316848,0.044102196140737515,1,leave
220,E07000203,Mid Suffolk,44.77,55.23,East,0.21805221276644748,0.21185669703006782,0.23000564275596808,10.0,0.25299999999999995,2.7,0.011009132052005481,0.022743761299906722,1,leave
221,E07000204,St Edmundsbury,43.38,56.62,East,0.22464941492774435,0.20380271506115508,0.21713360422840733,9.61,0.3236212278876172,2.8,0.01250598311488599,0.03801696658621287,1,leave
222,E07000205,Suffolk Coastal,47.0,53.0,East,0.20583458542135294,0.20933464187387638,0.2644583597502193,10.81,0.22756706753006467,3.8,0.012132950035174265,0.032290843400700014,1,leave
223,E07000206,Waveney,37.1,62.9,East,0.19508287194459775,0.19847430168592334,0.27258727813284434,8.64,0.4166666666666666,6.5,0.007583984618397393,0.016609994481137955,1,leave
224,E07000207,Elmbridge,59.53,40.47,South East,0.24377542317281198,0.2027867077811311,0.21022503608450335,16.67,0.1343731253749249,5.8,0.03407525259152342,0.11342015483532344,0,remain
225,E07000208,Epsom and Ewell,52.08,47.92,South East,0.22723273535245084,0.21036699026230632,0.2178529354747312,13.24,0.2922960725075528,2.7,0.022860466156668008,0.0861778433916402,0,remain
226,E07000209,Guildford,56.17,43.83,South East,0.22640534768428924,0.19218818667550752,0.19773170600072473,14.65,0.16723549488054615,4.9,0.028982043315009136,0.07032328201016183,0,remain
227,E07000210,Mole Valley,53.08,46.92,South East,0.2165481335708147,0.21684706116805957,0.24530745948908292,15.99,0.018136335209506,5.1,0.01733780064020327,0.05292264002889634,0,remain
228,E07000211,Reigate and Banstead,49.51,50.49,South East,0.23775914260648262,0.20035882803917074,0.20879207732981356,14.15,0.14558303886925797,2.7,0.018178512997636793,0.05908016724231958,1,leave
229,E07000212,Runnymede,45.74,54.26,South East,0.23062037855778966,0.18688247279996925,0.20716876193405354,13.73,0.11434814275309543,4.8,0.028321351223200442,0.07334076608614304,1,leave
230,E07000213,Spelthorne,39.7,60.3,South East,0.2435999557473172,0.19194601172696094,0.21907290629494414,14.27,0.1604765241765942,2.8,0.015588007522956079,0.05909945790463547,1,leave
231,E07000214,Surrey Heath,49.02,50.98,South East,0.2473416838907289,0.21107154418905794,0.1867918420200712,14.1,0.1638297872340426,3.7,0.023520183280623552,0.06850611350449486,1,leave
232,E07000215,Tandridge,47.16,52.84,South East,0.22811510464632193,0.2155625922515044,0.2176441646586852,13.39,0.20761762509335333,9.3,0.01511347723516722,0.04896110613496159,1,leave
233,E07000216,Waverley,58.39,41.61,South East,0.2177235983227424,0.2127350538192193,0.227372152336489,14.23,0.2649332396345748,1.9,0.022565166645052523,0.06024294298188735,0,remain
234,E07000217,Woking,56.15,43.85,South East,0.24662733748886911,0.19097284060552092,0.18970391807658057,14.05,0.10249110320284693,7.4,0.03368210151380231,0.09270926090828138,0,remain
235,E07000218,North Warwickshire,33.12,66.88,West Midlands,0.22998706757193663,0.21783058519236986,0.20282896863886193,11.26,0.1225577264653642,8.9,0.005221467830585192,0.011639185257032008,1,leave
236,E07000219,Nuneaton and Bedworth,33.99,66.01,West Midlands,0.22642111271530738,0.20161669408723096,0.1978981298055938,10.19,0.18940137389597642,2.7,0.006589329483262264,0.030033911963200485,1,leave
237,E07000220,Rugby,43.3,56.7,West Midlands,0.22717345316913085,0.2023258207265617,0.2126056281659863,11.85,0.21012658227848105,2.6,0.009662332910248934,0.04494985878128824,1,leave
238,E07000221,Stratford-on-Avon,48.44,51.56,West Midlands,0.2183003839115927,0.22682178608589573,0.24122744070898067,12.09,0.1389578163771712,1.6,0.012342578307201034,0.0265778048867999,1,leave
239,E07000222,Warwick,58.78,41.22,West Midlands,0.22606824372076773,0.19678236494588305,0.21240997053942237,12.05,0.2506224066390041,2.2,0.018256029095298217,0.05596715661751277,0,remain
240,E07000223,Adur,45.43,54.57,South East,0.20202257366629212,0.19781307125966424,0.2718567092089154,9.9,0.2898989898989898,7.3,0.0101296392573834,0.029147869253861505,1,leave
241,E07000224,Arun,37.52,62.48,South East,0.18959356062489788,0.19233583642964217,0.3183668539844699,8.97,0.309921962095875,3.4,0.012873066731079363,0.02958247785221549,1,leave
242,E07000225,Chichester,49.08,50.92,South East,0.18894316580554252,0.20583372475340536,0.28934711131986846,10.89,0.3195592286501376,2.0,0.015556599342414278,0.04236730859558478,1,leave
243,E07000226,Crawley,41.59,58.41,South East,0.24342316329804298,0.17065688161693937,0.18378047802374078,10.5,0.38380952380952377,3.6,0.017544914982354828,0.0872032402951556,1,leave
244,E07000227,Horsham,51.46,48.54,South East,0.23121846536924187,0.2107168599698578,0.2169664504291986,12.89,0.2536850271528316,1.6,0.015742742939519036,0.042199069523622304,0,remain
245,E07000228,Mid Sussex,53.09,46.91,South East,0.22499960746753755,0.2155945296676035,0.21506853616794108,12.76,0.23197492163009412,1.8,0.0177189153542998,0.048705427938890544,0,remain
246,E07000229,Worthing,47.01,52.99,South East,0.21425057395867497,0.17868563463430634,0.28033781567727123,10.3,0.30873786407766984,2.6,0.01507666448015743,0.03963389635946212,1,leave
247,E07000234,Bromsgrove,44.63,55.37,West Midlands,0.22253719958559603,0.22031717841000945,0.2283775629859854,12.64,0.17484177215189867,3.1,0.006295752359484044,0.0188644876304974,1,leave
248,E07000235,Malvern Hills,47.84,52.16,West Midlands,0.19414731474810176,0.22338302942969573,0.2697167876738901,11.37,0.1723834652594548,4.7,0.010225572244083578,0.02654769162556116,1,leave
249,E07000236,Redditch,37.71,62.29,West Midlands,0.22612204499600289,0.21187204182369587,0.1626378367403911,10.2,0.05294117647058833,5.7,0.006839493953582803,0.031101298108036086,1,leave
250,E07000237,Worcester,46.32,53.68,West Midlands,0.24526260537958072,0.1804762567887481,0.18750334750891776,10.38,0.26493256262042386,3.5,0.012715177873233854,0.030165072359752767,1,leave
251,E07000238,Wychavon,42.14,57.86,West Midlands,0.2204732774418584,0.221863186876422,0.23148631780234957,9.88,0.26923076923076905,1.8,0.009198190461857167,0.021264729056189525,1,leave
252,E07000239,Wyre Forest,36.85,63.15,West Midlands,0.21156721419659522,0.222084738247698,0.2236520555572741,9.04,0.38053097345132764,6.4,0.008548066116043349,0.01886967550344913,1,leave
253,E07000240,St Albans,62.71,37.29,East,0.24764156428045425,0.1961396845083524,0.19526374946707492,16.35,0.16880733944954115,1.9,0.0227433045230805,0.0701290647649316,0,remain
254,E07000241,Welwyn Hatfield,47.01,52.99,East,0.22030075958709625,0.17955367851321846,0.2174510266214263,12.76,0.17633228840125392,4.4,0.01672936762580341,0.060213422447285066,1,leave
255,E07000242,East Hertfordshire,49.64,50.36,East,0.24886944515548523,0.20072293455580636,0.181718753636004,13.73,0.20393299344501098,3.6,0.014125148348963303,0.038217795670149476,1,leave
256,E07000243,Stevenage,40.75,59.25,East,0.2516715800037634,0.16734617073323715,0.1802797465972527,10.79,0.24003707136237273,3.0,0.008618202345857116,0.04162328294549332,1,leave
257,E08000001,Bolton,41.71,58.29,North West,0.22109509379896336,0.18990794408455505,0.1976922811708685,9.49,0.21180189673340355,7.0,0.005842083689285427,0.05829058715814233,1,leave
258,E08000002,Bury,45.88,54.12,North West,0.23013377037562013,0.1961485648476258,0.19731130403968816,10.73,0.22833178005591792,5.8,0.008399406449326718,0.037495570517363574,1,leave
259,E08000003,Manchester,60.36,39.64,North West,0.21249735883447593,0.14317026416746645,0.17197742471723618,9.57,0.29362591431556956,8.2,0.014678516059559237,0.10587827981844056,0,remain
260,E08000004,Oldham,39.14,60.86,North West,0.2195532808954633,0.18816419895707243,0.1926194234902634,9.27,0.22977346278317162,8.3,0.005546018143073461,0.06903757024572772,1,leave
261,E08000005,Rochdale,39.93,60.07,North West,0.22149232799466295,0.19021021927667428,0.18879804438124825,9.66,0.25776397515527955,7.6,0.0063012217747629735,0.06035830285794981,1,leave
262,E08000006,Salford,43.19,56.81,North West,0.21920565656191723,0.17390781247830894,0.2112002147124288,9.41,0.27205100956429334,8.6,0.00900033780188151,0.030365149951643428,1,leave
263,E08000007,Stockport,52.33,47.67,North West,0.23090873305966372,0.19739709272901085,0.2174548726311646,11.13,0.2443845462713386,5.8,0.007735618287128156,0.03221475566552325,0,remain
264,E08000008,Tameside,38.86,61.14,North West,0.23387297400055387,0.18916838384739232,0.19872513999521224,9.73,0.17060637204522097,5.2,0.006843688832770849,0.03403068864032144,1,leave
265,E08000009,Trafford,57.69,42.31,North West,0.2359180565799805,0.18869352114016513,0.21111137547883604,12.01,0.23230641132389684,4.6,0.010102548240500607,0.05138356848842466,0,remain
266,E08000010,Wigan,36.1,63.9,North West,0.22830648773286,0.20129057943367118,0.1969875420931274,10.18,0.25933202357563856,5.2,0.0041238823548927555,0.011737969245060797,1,leave
267,E08000011,Knowsley,48.44,51.56,North West,0.23377797273675885,0.1705846775533534,0.1974757242836919,9.02,0.33370288248337027,6.7,0.0036156029217261844,0.008859556424009199,1,leave
268,E08000012,Liverpool,58.19,41.81,North West,0.21661398993794842,0.1684085256659681,0.20036043169887569,9.74,0.26694045174537984,7.8,0.007192705809003056,0.03270052995292089,0,remain
269,E08000013,St. Helens,41.98,58.02,North West,0.21987864942349994,0.19936327703103884,0.21076887408605374,10.1,0.2009900990099011,7.1,0.004099681638515519,0.010336852462353613,1,leave
270,E08000014,Sefton,51.87,48.13,North West,0.21383385520112524,0.19247732879084528,0.24576792315467313,10.37,0.16393442622950832,3.6,0.006159924794492469,0.015634829197266026,0,remain
271,E08000015,Wirral,51.7,48.3,North West,0.21057788679221115,0.19879728332047147,0.23362035011991944,11.1,0.17747747747747755,3.9,0.006849337000829349,0.017445155671116548,0,remain
272,E08000016,Barnsley,31.69,68.31,Yorkshire and The Humber,0.22964005814833327,0.19656704713775378,0.213672195649881,9.71,0.19464469618949523,6.3,0.004205206752177123,0.010639127224701119,1,leave
273,E08000017,Doncaster,31.04,68.96,Yorkshire and The Humber,0.22372466587187048,0.19273458688028558,0.21485641379598838,8.88,0.287162162162162,7.9,0.006752281553059617,0.017778335529480663,1,leave
274,E08000018,Rotherham,32.11,67.89,Yorkshire and The Humber,0.22642490178301602,0.19626473254759746,0.20812732950538934,9.63,0.21079958463136025,6.1,0.0038722675531379066,0.019175984688224037,1,leave
275,E08000019,Sheffield,49.01,50.99,Yorkshire and The Humber,0.21896834582276312,0.1761672063814946,0.21284053667527872,10.18,0.23673870333988214,8.2,0.008099619276976973,0.05165285230518633,1,leave
276,E08000021,Newcastle upon Tyne,50.7,49.3,North East,0.21659422970223785,0.16687858331792121,0.20433774119967943,9.99,0.3013013013013013,9.2,0.012148603661919733,0.051873343197090194,0,remain
277,E08000022,North Tyneside,46.6,53.4,North East,0.2248785603598057,0.1974913779159862,0.23044573956871317,9.77,0.3203684749232345,5.8,0.006094156809750651,0.01835029922936048,1,leave
278,E08000023,South Tyneside,37.95,62.05,North East,0.22135026344209183,0.18478908269790884,0.2309781719409628,9.35,0.26631016042780753,8.8,0.00400562882481919,0.019772883463690806,1,leave
279,E08000024,Sunderland,38.66,61.34,North East,0.22031145947216416,0.18817906961008807,0.20709597695214152,9.06,0.28697571743929357,8.7,0.0063816072961144134,0.015772398836211347,1,leave
280,E08000025,Birmingham,49.58,50.42,West Midlands,0.21322666251828137,0.15821416107265782,0.1885461581210271,10.26,0.21150097465886938,9.2,0.007526453632071658,0.13416512552106413,1,leave
281,E08000026,Coventry,44.4,55.6,West Midlands,0.2133934744455672,0.16577806732968142,0.19876814869967557,10.45,0.24784688995215312,4.7,0.0122287666861671,0.09146479285220444,1,leave
282,E08000027,Dudley,32.4,67.6,West Midlands,0.22143828546148678,0.19881371761891498,0.2219888253510511,10.12,0.21541501976284602,7.9,0.003863610296406744,0.030469761268863364,1,leave
283,E08000028,Sandwell,33.28,66.72,West Midlands,0.22126233634024262,0.1727299720046376,0.21495984503577184,9.1,0.2461538461538462,7.8,0.004121539462149704,0.08503237847467693,1,leave
284,E08000029,Solihull,43.84,56.16,West Midlands,0.2190891001769273,0.2083281123914253,0.21976573424820942,11.83,0.30684699915469155,4.5,0.007132224321736995,0.03384172777257076,1,leave
285,E08000030,Walsall,32.14,67.86,West Midlands,0.2152907901017361,0.18472656696870599,0.2163046008071038,9.02,0.352549889135255,9.0,0.003854058595891897,0.06000418147606105,1,leave
286,E08000031,Wolverhampton,37.43,62.57,West Midlands,0.21606884716504215,0.1738678344083658,0.2186430074984572,9.18,0.17864923747276695,11.1,0.0076844392219188274,0.09730664209449577,1,leave
287,E08000032,Bradford,45.77,54.23,Yorkshire and The Humber,0.21428586702019609,0.17271765045491966,0.189274373750441,9.25,0.2767567567567568,10.0,0.008657906835020795,0.10397186019907412,1,leave
288,E08000033,Calderdale,44.32,55.68,Yorkshire and The Humber,0.22877264104363193,0.19893973649333438,0.2039759881499961,10.12,0.2598814229249013,4.7,0.007110002338816559,0.04100205296120163,1,leave
289,E08000034,Kirklees,45.33,54.67,Yorkshire and The Humber,0.2225973898967231,0.19071099707386371,0.19254337089871246,10.58,0.1474480151228734,4.7,0.006711841201131336,0.06493860775619134,1,leave
290,E08000035,Leeds,50.31,49.69,Yorkshire and The Humber,0.21981906676246363,0.17321310256331404,0.1994892382185121,10.31,0.25121241513094084,5.8,0.009530306037724244,0.049109451748806966,0,remain
291,E08000036,Wakefield,33.64,66.36,Yorkshire and The Humber,0.23132765601005165,0.1969527749927024,0.20435190943357912,9.67,0.18407445708376416,7.5,0.005606462503014227,0.0168701534400264,1,leave
292,E08000037,Gateshead,43.15,56.85,North East,0.22704563407986356,0.18897625437481363,0.22860984248055202,9.25,0.33729729729729724,6.6,0.005466882203075056,0.01752018038095537,1,leave
294,E09000002,Barking and Dagenham,37.56,62.44,London,0.23529375884448347,0.1560898843507539,0.18467281510759773,10.85,0.22672811059907844,10.8,0.008283316254330746,0.09312326160152247,1,leave
295,E09000003,Barnet,62.23,37.77,London,0.2383616688495823,0.17240052898615227,0.18521827036787428,14.37,0.1628392484342381,8.8,0.03611983570910848,0.2456797344896428,0,remain
296,E09000004,Bexley,37.05,62.95,London,0.23416564745976995,0.1870072879018996,0.20600805287966029,13.29,0.17231000752445455,7.5,0.00860256427874507,0.062375462078632385,1,leave
297,E09000005,Brent,59.74,40.26,London,0.2541827346430632,0.15442717031548903,0.15724349436735188,11.9,0.14537815126050424,7.5,0.034756171621170256,0.3816195001973704,0,remain
298,E09000006,Bromley,50.65,49.35,London,0.23884723143348266,0.19120772031455138,0.21557394799886306,15.06,0.1859229747675962,5.6,0.015680197068337776,0.07269263565366864,0,remain
299,E09000007,Camden,74.94,25.06,London,0.2683920816079184,0.1501009998990001,0.14178870821129178,15.64,0.21099744245524302,4.0,0.061003938996061005,0.27461367538632464,0,remain
300,E09000008,Croydon,54.29,45.71,London,0.2513407968250415,0.17725742391564098,0.1704331991276124,13.32,0.14714714714714708,4.2,0.01638600428933987,0.18513129675395584,0,remain
301,E09000009,Ealing,60.4,39.6,London,0.2588387362600848,0.1623536291983997,0.15572125417015564,12.98,0.1024653312788906,5.9,0.02984568762709837,0.30958504459242125,0,remain
302,E09000010,Enfield,55.82,44.18,London,0.24602370969333856,0.17076389371214254,0.18201923533862896,12.36,0.19417475728155342,3.5,0.022876235108331294,0.20819274818229339,0,remain
303,E09000011,Greenwich,55.59,44.41,London,0.24794429182427485,0.1577403301259777,0.16874763879236765,12.87,0.23543123543123554,8.1,0.017611693866223885,0.14710615056692303,0,remain
304,E09000012,Hackney,78.48,21.52,London,0.2746371238117777,0.13497416479312113,0.12607482349228888,13.22,0.2239031770045385,5.8,0.02885753165305881,0.29482704216463534,0,remain
305,E09000013,Hammersmith and Fulham,70.02,29.98,London,0.2782464506602438,0.14133815857953788,0.14200384890040063,14.41,0.25329632199861196,4.9,0.059664007939870006,0.2395214291766016,0,remain
306,E09000014,Haringey,75.57,24.43,London,0.2760372643840615,0.14389834970693788,0.13390791059873353,13.16,0.1238601823708206,5.8,0.03820199808782164,0.3054497083235184,0,remain
307,E09000015,Harrow,54.63,45.37,London,0.23393484000116047,0.1839140483719671,0.19032560658369357,13.03,0.26477359938603234,4.7,0.01882851257651803,0.2829740733219221,0,remain
308,E09000016,Havering,30.34,69.66,London,0.2203542506510649,0.19610877243052335,0.226690984980914,14.05,0.11459074733096081,5.2,0.006385787164211052,0.03781527594449003,1,leave
309,E09000017,Hillingdon,43.63,56.37,London,0.2424014221871065,0.173608882085216,0.18246874562767998,12.78,0.2057902973395932,5.8,0.017332905360361472,0.13930520234068294,1,leave
310,E09000018,Hounslow,51.06,48.94,London,0.2547411945879505,0.16464083714402777,0.1545344516603011,12.35,0.15789473684210537,4.4,0.025600331542189214,0.24889211221572846,0,remain
311,E09000019,Islington,75.22,24.78,London,0.2851129427692168,0.14330733744034313,0.13727196709841466,15.33,0.16177429876060004,4.6,0.04478460952120912,0.2139171885754592,0,remain
312,E09000020,Kensington and Chelsea,68.69,31.31,London,0.2800546190197522,0.18145092783115926,0.16638035728893336,21.68,-0.09178966789667889,4.5,0.11225844612664314,0.30857858405854555,0,remain
313,E09000021,Kingston upon Thames,61.61,38.39,London,0.24529275563069944,0.17887868108886218,0.17107684368485737,14.32,0.23324022346368714,4.6,0.03268759378840656,0.1478886150210833,0,remain
314,E09000022,Lambeth,78.62,21.38,London,0.291694374626647,0.1283695697094703,0.12432702531098663,13.82,0.19681620839363234,6.0,0.049476084743151905,0.24100853217316817,0,remain
315,E09000023,Lewisham,69.86,30.14,London,0.2824539413952965,0.14470396349057135,0.14530656189489077,13.06,0.223583460949464,5.9,0.022633596066237615,0.19757594748555773,0,remain
316,E09000024,Merton,62.94,37.06,London,0.26260191157374885,0.16605998680205206,0.1676884432807544,14.73,0.10794297352342158,4.5,0.02814143091299998,0.21428571428571427,0,remain
317,E09000025,Newham,52.84,47.16,London,0.24509719505844824,0.13082893587709263,0.12260805031755989,11.16,0.15591397849462368,9.2,0.016039952273761638,0.35613450270817704,0,remain
318,E09000026,Redbridge,53.97,46.03,London,0.23336476208435478,0.17968864583988098,0.18171265740566137,13.62,0.21512481644640247,8.2,0.01289835941919668,0.21263435791061663,0,remain
319,E09000027,Richmond upon Thames,69.29,30.71,London,0.2728929120608118,0.1934778193634491,0.17660951054631968,17.65,0.12407932011331453,3.9,0.042487016566570925,0.13301418748368005,0,remain
320,E09000028,Southwark,72.81,27.19,London,0.2832651327664927,0.13514738673396878,0.1375364485065301,12.75,0.3105882352941177,7.9,0.033058897519459625,0.24775999934658138,0,remain
321,E09000029,Sutton,46.28,53.72,London,0.24748008544346045,0.17873592630501536,0.1872858350763206,12.78,0.2261345852895149,5.5,0.015609007164790174,0.0878298696097192,1,leave
322,E09000030,Tower Hamlets,67.46,32.54,London,0.23632117324304203,0.11263806308832978,0.12605937605172712,14.49,0.17253278122843327,9.2,0.025134366108125198,0.30849642540258837,0,remain
323,E09000031,Waltham Forest,59.1,40.9,London,0.2572260821375738,0.1529488277510866,0.15539912338956036,12.68,0.13249211356466875,5.4,0.01892452631434316,0.21716489344648968,0,remain
324,E09000032,Wandsworth,75.03,24.97,London,0.2833589369383209,0.12683001766648744,0.13790997772486366,15.61,0.22998078155028828,5.5,0.03947307780935556,0.2078270220447039,0,remain
325,E09000033,Westminster,68.97,31.03,London,0.2714771135112474,0.1628145582118862,0.16407223944485508,16.26,0.24600246002460022,9.1,0.0901172732588286,0.3241838862350099,0,remain
326,S12000005,Clackmannanshire,57.78,42.22,Scotland,0.21308834974452678,0.2102324637092681,0.2533685243460901,9.9,0.3494949494949494,4.3,0.007166785097959598,0.014509525259702907,0,remain
327,S12000006,Dumfries and Galloway,53.06,46.94,Scotland,0.20997782552878905,0.17636599548272383,0.2295504005821657,9.24,0.23917748917748907,5.3,0.011066640121376052,0.03422969456897084,0,remain
328,S12000008,East Ayrshire,58.6,41.4,Scotland,0.2244302171964931,0.20786563565311383,0.21056326968025646,10.34,0.3249516441005802,7.7,0.005127352346110141,0.02712415583455743,0,remain
329,S12000010,East Lothian,64.6,35.4,Scotland,0.23144965345814064,0.2019795993774563,0.20793631243631802,10.94,0.2723948811700183,5.5,0.0055536272127733426,0.027980875815968916,0,remain
330,S12000011,East Renfrewshire,74.32,25.68,Scotland,0.2365700452940547,0.1726724383893862,0.19831752202289668,12.34,0.44732576985413286,4.0,0.020618602660579907,0.05571703698420058,0,remain
331,S12000013,Eilean Siar,55.24,44.76,Scotland,0.2050411289713984,0.20885216210097352,0.25952758282393784,9.35,0.3614973262032087,4.4,0.00498075616934571,0.014300807486227455,0,remain
332,S12000014,Falkirk,56.76,43.24,Scotland,0.23315494762072028,0.19563196065871852,0.20772637422429766,9.95,0.34070351758793976,6.4,0.0051311720423442226,0.01244567500740404,0,remain
333,S12000015,Fife,58.59,41.41,Scotland,0.22408844142873088,0.19869558622781738,0.213791642937478,10.03,0.3320039880358924,7.4,0.00910914663636962,0.021503653102633153,0,remain
334,S12000017,Highland,55.95,44.05,Scotland,0.22030596321931512,0.21440879979321634,0.22258919938347838,9.25,0.3308108108108109,3.6,0.009290904391280623,0.019352460821199152,0,remain
335,S12000018,Inverclyde,63.8,36.2,Scotland,0.2269159056090638,0.19463677066137786,0.21954087146538723,9.87,0.3870314083080041,8.5,0.00703062836240989,0.014037504601973802,0,remain
336,S12000019,Midlothian,62.06,37.94,Scotland,0.23417056868583289,0.20475408013244215,0.2016654106077266,9.29,0.3993541442411196,4.3,0.007363388146921832,0.015715150541752633,0,remain
337,S12000020,Moray,50.13,49.87,Scotland,0.23326432022084195,0.1925235794801012,0.214722797331493,9.1,0.3384615384615385,4.2,0.014400736139866574,0.020554405337014033,0,remain
338,S12000021,North Ayrshire,56.88,43.12,Scotland,0.2217984493840977,0.20202920105730504,0.216916880802845,10.13,0.2230997038499506,10.9,0.006228969863860931,0.012435851182105332,0,remain
339,S12000023,Orkney Islands,63.16,36.84,Scotland,0.2204728500909327,0.21517277214861003,0.22753962068069628,8.23,0.5394896719319562,2.6,0.005455962587685113,0.014341387373343726,0,remain
340,S12000024,Perth and Kinross,61.09,38.91,Scotland,0.21799346419758575,0.20927906097859192,0.24110589926564852,9.8,0.2918367346938775,4.8,0.01053731409643643,0.02532808690690557,0,remain
341,S12000026,Scottish Borders,58.47,41.53,Scotland,0.22387696227192685,0.2083942152785583,0.24691843692630475,9.47,0.2967265047518478,4.4,0.008205012925705295,0.018273950020606198,0,remain
342,S12000027,Shetland Islands,56.51,43.49,Scotland,0.2214844460614881,0.21052392213934873,0.18819356012370383,9.74,0.4147843942505133,7.5,0.006776423503729307,0.0194651628160815,0,remain
343,S12000028,South Ayrshire,58.96,41.04,Scotland,0.2141984174420368,0.20900648545456169,0.249230577089485,12.45,0.1421686746987953,5.8,0.006672792313799656,0.015888025549301053,0,remain
344,S12000029,South Lanarkshire,63.08,36.92,Scotland,0.23383606427191148,0.1970312624083437,0.20481046668607883,10.44,0.31417624521072807,4.6,0.004371045874473886,0.01298078195727559,0,remain
345,S12000030,Stirling,67.72,32.28,Scotland,0.21908783000046397,0.19929940147543265,0.20875284183176357,10.77,0.24512534818941512,5.1,0.012132881733401383,0.027107595230362363,0,remain
346,S12000033,Aberdeen City,61.1,38.9,Scotland,0.23033117265763112,0.1804454920447849,0.1985433117265763,10.94,0.32084095063985374,3.8,0.014986446670595168,0.04405892751915144,0,remain
347,S12000034,Aberdeenshire,55.01,44.99,Scotland,0.23678213610377705,0.21433325546235527,0.1916639852603462,10.39,0.3888354186717997,2.4,0.008207307236270832,0.021307262717579593,0,remain
348,S12000035,Argyll and Bute,60.57,39.43,Scotland,0.21490373031345147,0.20884717324162705,0.24615030775633584,10.13,0.2556762092793682,5.1,0.008553654743390357,0.02291196635489453,0,remain
349,S12000036,City of Edinburgh,74.44,25.56,Scotland,0.22975643238970817,0.20575327079476674,0.1955820870686607,11.92,0.22147651006711414,5.5,0.006302389916176134,0.015516775173159723,0,remain
350,S12000038,Renfrewshire,64.81,35.19,Scotland,0.23910867892657361,0.19673506221546044,0.206754325579781,10.49,0.32507149666348906,5.5,0.005339364945304772,0.015208223663278706,0,remain
351,S12000039,West Dunbartonshire,61.99,38.01,Scotland,0.2312750326629399,0.1903124933067746,0.20726509456188824,9.39,0.34611288604898827,6.9,0.0043693375313242945,0.012165606459765683,0,remain
